Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
"United States",1440934262,AUDIO,20260228,22,233620,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1440934262,"Taylor Swift - Getaway Car"
"United States",1773473688,AUDIO,20260228,2,232528,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1773473688,"Gracie Abrams - Blowing Smoke"
"United States",1838810963,AUDIO,20260228,"16, 21",227688,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",2,1,false,1838810963,"Taylor Swift - Honey"
"United States",1590368453,AUDIO,20260228,23,224371,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1590368453,"Taylor Swift - Red (Taylor's Version)"
"United States",1468058173,AUDIO,20260228,21,221713,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1468058173,"Taylor Swift - Lover"
"United States",1440934255,AUDIO,20260228,23,211929,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1440934255,"Taylor Swift - Look What You Made Me Do"
"United States",1524801274,AUDIO,20260228,23,209609,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1524801274,"Taylor Swift - the 1"
"United States",1440936021,AUDIO,20260228,15,207588,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440936021,"Taylor Swift - I Wish You Would"
"United States",1649434498,AUDIO,20260228,23,204831,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1649434498,"Taylor Swift - Karma"
"United States",1742058079,AUDIO,20260228,21,204014,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058079,"Taylor Swift - My Boy Only Breaks His Favorite Toys"
"United States",1590368893,AUDIO,20260228,23,201549,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1590368893,"Taylor Swift - The Very First Night (Taylor's Version) [From The Vault]"
"United States",1538003644,AUDIO,20260228,16,194150,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1538003644,"Dua Lipa - Physical"
"United States",1552791558,AUDIO,20260228,22,185739,PLAYBACK_MANUALLY_PAUSED,MACINTOSH,1,0,false,1552791558,"Taylor Swift - You Belong With Me (Taylor’s Version)"
"United States",1484636829,AUDIO,20260228,18,183545,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1484636829,"Dua Lipa - Don't Start Now"
"United States",1468058171,AUDIO,20260228,21,178977,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1468058171,"Taylor Swift - Cruel Summer"
"United States",1440936206,AUDIO,20260228,"4, 15",176436,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1440936206,"Taylor Swift - Clean"
"United States",1468058704,AUDIO,20260228,21,171768,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1468058704,"Taylor Swift - You Need To Calm Down"
"United States",1440936036,AUDIO,20260228,15,171399,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1440936036,"Taylor Swift - Wildest Dreams"
"United States",1742058097,AUDIO,20260228,21,131719,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1742058097,"Taylor Swift - Guilty as Sin?"
"United States",1228739604,AUDIO,20260228,18,127957,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1228739604,"Dua Lipa - IDGAF"
"United States",1773474487,AUDIO,20260228,2,102781,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1773474487,"Gracie Abrams - I Knew It, I Know You (Live From Vevo)"
"United States",1838810951,AUDIO,20260228,16,97329,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1838810951,"Taylor Swift - The Fate of Ophelia"
"United States",1364709436,AUDIO,20260228,16,82579,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1364709436,"Calvin Harris, Dua Lipa - One Kiss"
"United States",1532788352,AUDIO,20260228,16,81156,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1532788352,"Dua Lipa - Levitating (feat. DaBaby)"
"United States",1727526894,AUDIO,20260228,16,65431,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1727526894,"Dua Lipa - Training Season"
"United States",1440936195,AUDIO,20260228,16,48426,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1440936195,"Taylor Swift - How You Get the Girl"
"United States",1838810956,AUDIO,20260228,"15, 21",32409,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",1,2,false,1838810956,"Taylor Swift - Eldest Daughter"
"United States",1838810957,AUDIO,20260228,"15, 21",0,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",0,2,false,1838810957,"Taylor Swift - Ruin The Friendship"
"United States",1838810960,AUDIO,20260228,15,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1838810960,"Taylor Swift - Wood"
"United States",1838810958,AUDIO,20260228,15,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1838810958,"Taylor Swift - Actually Romantic"
"United States",1468058180,AUDIO,20260228,21,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1468058180,"Taylor Swift - Miss Americana & The Heartbreak Prince"
"United States",1468058176,AUDIO,20260228,21,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1468058176,"Taylor Swift - The Man"
"United States",1440936203,AUDIO,20260228,4,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1440936203,"Taylor Swift - I Know Places"
"United States",1838810959,AUDIO,20260228,15,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1838810959,"Taylor Swift - Wi$h Li$t"
"United States",1742058085,AUDIO,20260228,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058085,"Taylor Swift - But Daddy I Love Him"
"United States",1742058540,AUDIO,20260228,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058540,"Taylor Swift - The Manuscript"
"United States",1622051042,AUDIO,20260228,23,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1622051042,"Taylor Swift - This Love (Taylor’s Version)"
"United States",1440935812,AUDIO,20260228,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1440935812,"Taylor Swift - Style"
"United States",1742057775,AUDIO,20260228,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742057775,"Taylor Swift - Fortnight (feat. Post Malone)"
"United States",1833329003,AUDIO,20260301,"4, 13, 14, 15, 21",1521450,PLAYBACK_SUSPENDED,IPHONE,7,0,false,1833329003,"Taylor Swift - CANCELLED!"
"United States",1742058100,AUDIO,20260301,"4, 13, 14, 22",1506001,NATURAL_END_OF_TRACK,IPHONE,4,0,false,1742058100,"Taylor Swift - Who’s Afraid of Little Old Me?"
"United States",1440934254,AUDIO,20260301,"4, 13, 15, 21",931452,NATURAL_END_OF_TRACK,IPHONE,4,0,false,1440934254,"Taylor Swift - Delicate"
"United States",1440935808,AUDIO,20260301,"4, 14, 15",698474,NATURAL_END_OF_TRACK,IPHONE,3,0,false,1440935808,"Taylor Swift - Blank Space"
"United States",1833328842,AUDIO,20260301,"4, 13, 15, 21",626168,TRACK_SKIPPED_FORWARDS,IPHONE,3,1,false,1833328842,"Taylor Swift - Elizabeth Taylor"
"United States",1833328847,AUDIO,20260301,"2, 14",568754,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1833328847,"Taylor Swift - Father Figure"
"United States",1440933520,AUDIO,20260301,"1, 13",446383,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1440933520,"Taylor Swift - Style"
"United States",1833329007,AUDIO,20260301,"4, 13, 21",242183,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,2,false,1833329007,"Taylor Swift - The Life of a Showgirl (feat. Sabrina Carpenter)"
"United States",1440832542,AUDIO,20260301,0,240706,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1440832542,"Fergie, Q-Tip & GoonRock - A Little Party Never Killed Nobody (All We Got)"
"United States",1524801580,AUDIO,20260301,"4, 14",240391,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1524801580,"Taylor Swift - cardigan"
"United States",1452859410,AUDIO,20260301,"2, 13, 21",235740,TRACK_SKIPPED_FORWARDS,IPHONE,1,2,false,1452859410,"Taylor Swift - Love Story"
"United States",1845404107,AUDIO,20260301,22,233016,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1845404107,"Gracie Abrams - I Told You Things (Apple Music Live)"
"United States",1440833218,AUDIO,20260301,1,232116,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440833218,"Lana Del Rey - Young and Beautiful (DH Orchestral Version)"
"United States",1440925035,AUDIO,20260301,"4, 21",231276,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1440925035,"Taylor Swift - You Belong With Me"
"United States",1713846658,AUDIO,20260301,0,229491,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1713846658,"Taylor Swift - Is It Over Now? (Taylor's Version) [From The Vault]"
"United States",1742057775,AUDIO,20260301,"0, 13",228885,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",1,1,false,1742057775,"Taylor Swift - Fortnight (feat. Post Malone)"
"United States",1845404113,AUDIO,20260301,22,224539,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1845404113,"Gracie Abrams - That’s So True (Apple Music Live)"
"United States",1845403822,AUDIO,20260301,22,222204,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1845403822,"Gracie Abrams - I Love You, I’m Sorry (Apple Music Live)"
"United States",1468058173,AUDIO,20260301,"2, 13",222089,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1468058173,"Taylor Swift - Lover"
"United States",1440936036,AUDIO,20260301,13,220643,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440936036,"Taylor Swift - Wildest Dreams"
"United States",1440936016,AUDIO,20260301,13,219294,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440936016,"Taylor Swift - Shake It Off"
"United States",1736268405,AUDIO,20260301,0,218464,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1736268405,"Taylor Swift - I Can Do It With a Broken Heart"
"United States",1742058104,AUDIO,20260301,22,218300,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058104,"Taylor Swift - I Can Do It With a Broken Heart"
"United States",1742074936,AUDIO,20260301,22,217425,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742074936,"Taylor Swift - Clara Bow"
"United States",1838810961,AUDIO,20260301,22,211811,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1838810961,"Taylor Swift - CANCELLED!"
"United States",1440934255,AUDIO,20260301,0,211746,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1440934255,"Taylor Swift - Look What You Made Me Do"
"United States",1468058171,AUDIO,20260301,2,178932,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1468058171,"Taylor Swift - Cruel Summer"
"United States",1833328850,AUDIO,20260301,"13, 21",163714,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1833328850,"Taylor Swift - Actually Romantic"
"United States",1649434489,AUDIO,20260301,0,139740,PLAYBACK_MANUALLY_PAUSED,MACINTOSH,1,0,false,1649434489,"Taylor Swift - Bejeweled"
"United States",1773474483,AUDIO,20260301,22,123477,OTHER,IPHONE,1,0,false,1773474483,"Gracie Abrams - That’s So True"
"United States",1742058078,AUDIO,20260301,22,89699,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1742058078,"Taylor Swift - The Tortured Poets Department"
"United States",1833328840,AUDIO,20260301,21,85425,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1833328840,"Taylor Swift - The Fate of Ophelia"
"United States",1833328845,AUDIO,20260301,14,44892,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1833328845,"Taylor Swift - Opalite"
"United States",1833329002,AUDIO,20260301,14,32758,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1833329002,"Taylor Swift - Wood"
"United States",1833328849,AUDIO,20260301,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1833328849,"Taylor Swift - Ruin The Friendship"
"United States",1440832876,AUDIO,20260301,0,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1440832876,"JAŸ-Z & Kanye West - No Church In the Wild (feat. Frank Ocean & The-Dream)"
"United States",1440833203,AUDIO,20260301,0,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1440833203,"Sia - Kill and Run"
"United States",1708309000,AUDIO,20260301,0,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1708309000,"Taylor Swift - Out Of The Woods (Taylor's Version)"
"United States",1649434280,AUDIO,20260301,22,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1649434280,"Taylor Swift - Lavender Haze"
"United States",1690840535,AUDIO,20260301,0,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1690840535,"Taylor Swift - Enchanted (Taylor's Version)"
"United States",1440832246,AUDIO,20260301,1,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1440832246,"Lana Del Rey - Young and Beautiful"
"United States",1838810952,AUDIO,20260301,22,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1838810952,"Taylor Swift - Elizabeth Taylor"
"United States",1690840385,AUDIO,20260301,0,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1690840385,"Taylor Swift - Mean (Taylor's Version)"
"United States",1845404108,AUDIO,20260302,"0, 1, 4, 20",1356627,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",5,3,false,1845404108,"Gracie Abrams - Let It Happen (Apple Music Live)"
"United States",1845404113,AUDIO,20260302,"0, 4, 19, 20",1078559,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",5,1,false,1845404113,"Gracie Abrams - That’s So True (Apple Music Live)"
"United States",1845403831,AUDIO,20260302,"1, 2, 3, 20",982853,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",4,3,false,1845403831,"Gracie Abrams - Death Wish (Apple Music Live)"
"United States",1845404107,AUDIO,20260302,"0, 3, 18, 20",931239,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",4,0,false,1845404107,"Gracie Abrams - I Told You Things (Apple Music Live)"
"United States",1845403819,AUDIO,20260302,"1, 3, 20",909162,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",5,1,false,1845403819,"Gracie Abrams - 21 (Apple Music Live)"
"United States",1845404112,AUDIO,20260302,"4, 20",867825,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",3,1,false,1845404112,"Gracie Abrams - us. (Apple Music Live)"
"United States",1845403818,AUDIO,20260302,"2, 3, 20",798565,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",4,2,false,1845403818,"Gracie Abrams - Blowing Smoke (Apple Music Live)"
"United States",1845404106,AUDIO,20260302,"1, 2, 3, 4, 20",699848,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",4,4,false,1845404106,"Gracie Abrams - Packing It Up (Apple Music Live)"
"United States",1845404111,AUDIO,20260302,"1, 3, 4",688973,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",3,1,false,1845404111,"Gracie Abrams - Free Now (Apple Music Live)"
"United States",1440818666,AUDIO,20260302,"20, 23",655832,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,3,2,false,1440818666,"Lorde - Ribs"
"United States",1845404103,AUDIO,20260302,"1, 3, 18",648185,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",3,1,false,1845404103,"Gracie Abrams - Normal Thing (Apple Music Live)"
"United States",1845404110,AUDIO,20260302,"1, 4",627452,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",2,2,false,1845404110,"Gracie Abrams - Right Now (Apple Music Live)"
"United States",1845404104,AUDIO,20260302,"1, 2, 3",607585,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",3,0,false,1845404104,"Gracie Abrams - Mess It Up (Apple Music Live)"
"United States",1838810961,AUDIO,20260302,"4, 23",602737,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1838810961,"Taylor Swift - CANCELLED!"
"United States",1438676278,AUDIO,20260302,"15, 16",573469,NATURAL_END_OF_TRACK,MACINTOSH,3,0,false,1438676278,"Zara Larsson - Ruin My Life"
"United States",1845404109,AUDIO,20260302,"1, 4, 20",546114,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",2,2,false,1845404109,"Gracie Abrams - I miss you, I'm sorry (Apple Music Live)"
"United States",1542103620,AUDIO,20260302,"15, 18, 23",505432,NATURAL_END_OF_TRACK,IPHONE,3,0,false,1542103620,"Bad Bunny & JHAYCO - DÁKITI"
"United States",1468986437,AUDIO,20260302,"15, 16",456497,NATURAL_END_OF_TRACK,MACINTOSH,2,0,false,1468986437,"Zara Larsson - All the Time"
"United States",1742058104,AUDIO,20260302,"15, 23",436661,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1742058104,"Taylor Swift - I Can Do It With a Broken Heart"
"United States",1713846658,AUDIO,20260302,"5, 23",436530,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1713846658,"Taylor Swift - Is It Over Now? (Taylor's Version) [From The Vault]"
"United States",1838810955,AUDIO,20260302,"4, 23",425586,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1838810955,"Taylor Swift - Father Figure"
"United States",1649434280,AUDIO,20260302,"15, 23",405447,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1649434280,"Taylor Swift - Lavender Haze"
"United States",1843595808,AUDIO,20260302,"4, 15",369567,NATURAL_END_OF_TRACK,MACINTOSH,2,0,false,1843595808,"PinkPantheress - Stateside (with Zara Larsson)"
"United States",1742058105,AUDIO,20260302,"18, 23",356396,TRACK_SKIPPED_FORWARDS,IPHONE,2,1,false,1742058105,"Taylor Swift - The Smallest Man Who Ever Lived"
"United States",1742058100,AUDIO,20260302,"4, 5",334743,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1742058100,"Taylor Swift - Who’s Afraid of Little Old Me?"
"United States",1595423260,AUDIO,20260302,18,329162,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1595423260,"Taylor Swift - All Too Well (Taylor's Version)"
"United States",1845404114,AUDIO,20260302,"0, 2, 4, 20",326153,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",3,5,false,1845404114,"Gracie Abrams - Close To You (Apple Music Live)"
"United States",1845403814,AUDIO,20260302,3,314747,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1845403814,"Gracie Abrams - Intro & Risk (Apple Music Live)"
"United States",1690841083,AUDIO,20260302,23,309747,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1690841083,"Taylor Swift - Castles Crumbling (Taylor's Version) (From The Vault) [feat. Hayley Williams]"
"United States",1595423134,AUDIO,20260302,17,295577,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1595423134,"Taylor Swift - State Of Grace (Taylor's Version)"
"United States",1845403829,AUDIO,20260302,3,279392,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1845403829,"Gracie Abrams - Where do we go now? (Apple Music Live)"
"United States",1718576584,AUDIO,20260302,23,278089,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1718576584,"Taylor Swift - You’re Losing Me (From The Vault)"
"United States",1838810963,AUDIO,20260302,"18, 23",246345,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1838810963,"Taylor Swift - Honey"
"United States",1742058273,AUDIO,20260302,"18, 23",244279,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742058273,"Taylor Swift - I Hate It Here"
"United States",1595423258,AUDIO,20260302,17,242711,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1595423258,"Taylor Swift - Treacherous (Taylor's Version)"
"United States",1440934262,AUDIO,20260302,"15, 18",233858,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1440934262,"Taylor Swift - Getaway Car"
"United States",1845403822,AUDIO,20260302,3,232192,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1845403822,"Gracie Abrams - I Love You, I’m Sorry (Apple Music Live)"
"United States",1852285650,AUDIO,20260302,16,226250,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1852285650,"Zara Larsson & Muni Long - Midnight Sun"
"United States",1595423135,AUDIO,20260302,17,223000,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1595423135,"Taylor Swift - Red (Taylor's Version)"
"United States",1803490125,AUDIO,20260302,18,220967,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1803490125,"John Summit - light years (feat. Inez)"
"United States",1595423259,AUDIO,20260302,17,219758,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1595423259,"Taylor Swift - I Knew You Were Trouble (Taylor's Version)"
"United States",1838005011,AUDIO,20260302,18,217799,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1838005011,"John Summit - crystallized (feat. Inez)"
"United States",1817499892,AUDIO,20260302,16,214921,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1817499892,"Zara Larsson - The Ambition"
"United States",1436738923,AUDIO,20260302,16,212991,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1436738923,"Clean Bandit - Symphony (feat. Zara Larsson)"
"United States",1201058123,AUDIO,20260302,16,212810,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1201058123,"Zara Larsson & MNEK - Never Forget You"
"United States",1201058127,AUDIO,20260302,16,205520,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1201058127,"Zara Larsson - Ain't My Fault"
"United States",1694386835,AUDIO,20260302,"15, 23",199139,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1694386835,"Olivia Rodrigo - making the bed"
"United States",1817499525,AUDIO,20260302,16,189577,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1817499525,"Zara Larsson - Hot & Sexy"
"United States",1201058119,AUDIO,20260302,16,175906,PLAYBACK_MANUALLY_PAUSED,MACINTOSH,1,0,false,1201058119,"Zara Larsson - I Would Like"
"United States",1783998760,AUDIO,20260302,18,171629,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1783998760,"John Summit & Guz - What a Life (feat. Stevie Appleton)"
"United States",1845245757,AUDIO,20260302,18,163478,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1845245757,"John Summit & Britney Spears - I Wanna Go - John Summit Remix"
"United States",1817499504,AUDIO,20260302,16,158669,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1817499504,"Zara Larsson - Pretty Ugly"
"United States",1870833473,AUDIO,20260302,18,158246,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1870833473,"John Summit - LIGHTS GO OUT"
"United States",1595423261,AUDIO,20260302,18,145243,TRACK_SKIPPED_FORWARDS,MACINTOSH,1,1,false,1595423261,"Taylor Swift - 22 (Taylor's Version)"
"United States",1742058097,AUDIO,20260302,23,71180,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1742058097,"Taylor Swift - Guilty as Sin?"
"United States",1664288817,AUDIO,20260302,"4, 23",44203,TRACK_SKIPPED_FORWARDS,IPHONE,1,2,false,1664288817,"Gracie Abrams - Will you cry?"
"United States",1468058177,AUDIO,20260302,23,31100,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1468058177,"Taylor Swift - The Archer"
"United States",1201058113,AUDIO,20260302,15,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1201058113,"Zara Larsson - Lush Life"
"United States",1595423264,AUDIO,20260302,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1595423264,"Taylor Swift - We Are Never Ever Getting Back Together (Taylor's Version)"
"United States",1838810952,AUDIO,20260302,23,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1838810952,"Taylor Swift - Elizabeth Taylor"
"United States",1595423263,AUDIO,20260302,18,0,TRACK_SKIPPED_FORWARDS,MACINTOSH,0,1,false,1595423263,"Taylor Swift - I Almost Do (Taylor's Version)"
"United States",1742058284,AUDIO,20260302,23,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058284,"Taylor Swift - Peter"
"United States",1742075877,AUDIO,20260302,"18, 23",0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1742075877,"Taylor Swift - The Prophecy"
"United States",1593913707,AUDIO,20260302,23,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1593913707,"Gracie Abrams - Camden"
"United States",1595423407,AUDIO,20260302,"18, 23",0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1595423407,"Taylor Swift - Forever Winter (Taylor's Version) (From The Vault)"
"United States",1458562823,AUDIO,20260302,16,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1458562823,"Zara Larsson - WOW"
"United States",1742058080,AUDIO,20260302,23,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742058080,"Taylor Swift - Down Bad"
"United States",1845403829,AUDIO,20260303,"15, 22",838536,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",3,0,false,1845403829,"Gracie Abrams - Where do we go now? (Apple Music Live)"
"United States",1845404108,AUDIO,20260303,"15, 21, 22",777026,PLAYBACK_MANUALLY_PAUSED,IPHONE,3,0,false,1845404108,"Gracie Abrams - Let It Happen (Apple Music Live)"
"United States",1845404112,AUDIO,20260303,"15, 22",727284,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",3,2,false,1845404112,"Gracie Abrams - us. (Apple Music Live)"
"United States",1845404109,AUDIO,20260303,"16, 22",546414,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",2,0,false,1845404109,"Gracie Abrams - I miss you, I'm sorry (Apple Music Live)"
"United States",1845403822,AUDIO,20260303,"15, 21",464657,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1845403822,"Gracie Abrams - I Love You, I’m Sorry (Apple Music Live)"
"United States",1201058113,AUDIO,20260303,11,402235,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1201058113,"Zara Larsson - Lush Life"
"United States",1845403819,AUDIO,20260303,"15, 22",393950,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",2,0,false,1845403819,"Gracie Abrams - 21 (Apple Music Live)"
"United States",1838810955,AUDIO,20260303,2,388121,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"Taylor Swift - Father Figure"
"United States",1845403831,AUDIO,20260303,"17, 21, 22",382095,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",3,1,false,1845403831,"Gracie Abrams - Death Wish (Apple Music Live)"
